nces_id,name,state,enrollment
0510440,NETTLETON SCHOOL DISTRICT,AR,3910
0510560,NORFORK SCHOOL DISTRICT,AR,469
0510680,NORTH LITTLE ROCK SCHOOL DISTRICT,AR,7711
0510920,OMAHA SCHOOL DISTRICT,AR,418
0510950,OSCEOLA SCHOOL DISTRICT,AR,872
0510980,OUACHITA SCHOOL DISTRICT,AR,523
0511010,OZARK SCHOOL DISTRICT,AR,1673
0511070,PANGBURN SCHOOL DISTRICT,AR,727
0511130,PARIS SCHOOL DISTRICT,AR,1000
0511220,PARKERS CHAPEL SCHOOL DISTRICT,AR,847
0511340,PERRYVILLE SCHOOL DISTRICT,AR,891
0511370,PIGGOTT SCHOOL DISTRICT,AR,814
0511610,POCAHONTAS SCHOOL DISTRICT,AR,1971
0511700,POTTSVILLE SCHOOL DISTRICT,AR,1838
0511730,POYEN SCHOOL DISTRICT,AR,557
0511760,PRAIRIE GROVE SCHOOL DISTRICT,AR,2259
0511820,PRESCOTT SCHOOL DISTRICT,AR,901
0511850,PULASKI COUNTY SPECIAL SCHOOL DISTRICT,AR,12368
0511880,QUITMAN SCHOOL DISTRICT,AR,950
0511970,ROGERS SCHOOL DISTRICT,AR,15604
0512000,ROSE BUD SCHOOL DISTRICT,AR,707
0512060,RUSSELLVILLE SCHOOL DISTRICT,AR,5591
0512090,SALEM SCHOOL DISTRICT,AR,810
0512180,SCRANTON SCHOOL DISTRICT,AR,449
0512210,SEARCY SCHOOL DISTRICT,AR,3973
0512420,SHIRLEY SCHOOL DISTRICT,AR,279
0512450,SILOAM SPRINGS SCHOOL DISTRICT,AR,4702
0512480,SLOAN HENDRIX SCHOOL DISTRICT,AR,854
0512510,SMACKOVER NORPHLET SCHOOL DISTRICT,AR,1208
0512520,SOUTH CONWAY COUNTY SCHOOL DISTRICT,AR,2332
0512540,SOUTHSIDE SCHOOL DISTRICT (Independence),AR,2193
0512570,SOUTH SIDE SCHOOL DISTRICT (Van Buren),AR,518
0512630,SPRING HILL SCHOOL DISTRICT,AR,621
0512660,SPRINGDALE SCHOOL DISTRICT,AR,22685
0512930,STRONG HUTTIG SCHOOL DISTRICT,AR,284
0512960,STUTTGART SCHOOL DISTRICT,AR,1584
0513080,GREENE COUNTY TECH SCHOOL DISTRICT,AR,3550
0513110,TEXARKANA SCHOOL DISTRICT,AR,3830
0513230,JACKSON COUNTY SCHOOL DISTRICT,AR,945
0513350,VALLEY SPRINGS SCHOOL DISTRICT,AR,787
0513380,VALLEY VIEW SCHOOL DISTRICT,AR,2975
0513410,VAN BUREN SCHOOL DISTRICT,AR,5703
0513530,VILONIA SCHOOL DISTRICT,AR,2963
0513560,VIOLA SCHOOL DISTRICT,AR,378
0513680,WALDRON SCHOOL DISTRICT,AR,1493
0513930,WATSON CHAPEL SCHOOL DISTRICT,AR,1552
0514010,WEST FORK SCHOOL DISTRICT,AR,736
0514020,WESTSIDE SCHOOL DISTRICT (Johnson),AR,585
0514040,WEST SIDE SCHOOL DISTRICT (Cleburne),AR,497
0514140,WHITE HALL SCHOOL DISTRICT,AR,3046
0514370,WONDERVIEW SCHOOL DISTRICT,AR,468
0514400,WOODLAWN SCHOOL DISTRICT,AR,550
0514430,WYNNE SCHOOL DISTRICT,AR,2382
0514490,YELLVILLE SUMMIT SCHOOL DISTRICT,AR,1041
0600001,Acton-Agua Dulce Unified,CA,1056
0600006,Ross Valley Elementary,CA,1694
0600009,Cuyama Joint Unified,CA,164
0600011,Fort Sage Unified,CA,269
0600012,Twin Ridges Elementary,CA,105
0600013,Rocklin Unified,CA,11598
0600014,Hesperia Unified,CA,23209
0600015,Lucerne Valley Unified,CA,1181
0600016,Upland Unified,CA,9496
0600017,Apple Valley Unified,CA,13639
0600018,Mountain Valley Unified,CA,346
0600019,Dublin Unified,CA,12808
0600020,Pleasanton Unified,CA,13338
0600021,Sunol Glen Unified,CA,240
0600022,Mendota Unified,CA,3977
0600025,Manhattan Beach Unified,CA,5895
0600026,El Tejon Unified,CA,700
0600027,Lake Elsinore Unified,CA,20559
0600028,Temecula Valley Unified,CA,26298
0600029,Murrieta Valley Unified,CA,21712
0600031,Big Sur Unified,CA,12
0600032,Redondo Beach Unified,CA,9470
0600033,Dos Palos Oro Loma Joint Unified,CA,2254
0600034,Windsor Unified,CA,4692
0600035,Farmersville Unified,CA,2346
0600036,Natomas Unified,CA,14923
0600037,Ferndale Unified,CA,483
0600038,Mattole Unified,CA,42
0600039,Delhi Unified,CA,2276
0600040,Riverdale Joint Unified,CA,1426
0600042,Warner Unified,CA,204
0600043,Scotts Valley Unified,CA,2126
0600044,Healdsburg Unified,CA,1236
0600045,Orland Joint Unified,CA,2191
0600046,Gonzales Unified,CA,1962
0600047,Tracy Joint Unified,CA,13817
0600048,Paso Robles Joint Unified,CA,6284
0600049,Coast Unified,CA,478
0600051,Gridley Unified,CA,2002
0600052,Eureka City Schools,CA,3462
0600060,Hughson Unified,CA,2239
0600061,Riverbank Unified,CA,2960
0600062,Oakdale Joint Unified,CA,5118
0600063,Waterford Unified,CA,1725
0600064,Porterville Unified,CA,13893
0600065,Dinuba Unified,CA,6244
0600067,Caruthers Unified,CA,1689
0600068,Golden Valley Unified,CA,2997
0600069,Valley Center-Pauma Unified,CA,3636
0600116,Chawanakee Unified,CA,1409
0600153,Alhambra Unified,CA,14597
0600158,Turlock Unified,CA,13488
0600159,Scott Valley Unified,CA,604
0600160,Yosemite Unified,CA,1387
0601331,Trinity Alps Unified,CA,640
0601332,Twin Rivers Unified,CA,24849
0601339,Hamilton Unified,CA,708
0601409,Bishop Unified,CA,1910
0601410,Lammersville Joint Unified,CA,7949
0601414,Santa Barbara Unified,CA,12250
0601415,Washington Unified,CA,2340
0601418,Woodlake Unified,CA,2081
0601420,Fortuna Elementary,CA,1002
0601421,Santa Paula Unified,CA,4575
0601423,Exeter Unified,CA,2597
0601426,Bonsall Unified,CA,2281
0601427,Penn Valley Union Elementary,CA,535
0601428,Wiseburn Unified,CA,2538
0601442,Upper Lake Unified,CA,933
0601620,ABC Unified,CA,17612
0601650,Acalanes Union High,CA,5425
0601710,Adelanto Elementary,CA,7669
0601770,Alameda Unified,CA,9292
0601860,Albany City Unified,CA,3694
0601890,Alexander Valley Union Elementary,CA,111
0601950,Alisal Union,CA,7303
0601980,Allensworth Elementary,CA,118
0602010,Alpaugh Unified,CA,345
0602070,Alpine County Unified,CA,57
0602100,Alpine Union Elementary,CA,1441
0602160,Alta Loma Elementary,CA,5543
0602220,Alta Vista Elementary,CA,531
0602250,Alta-Dutch Flat Union Elementary,CA,99
0602310,Alum Rock Union Elementary,CA,7259
0602360,Alview-Dairyland Union Elementary,CA,399
0602430,Alvord Unified,CA,16466
0602450,Amador County Unified,CA,4036
0602571,Banta Unified,CA,202
0602610,Anaheim Elementary,CA,13838
0602630,Anaheim Union High,CA,26120
0602670,West Sonoma County Union High,CA,1570
0602700,Anderson Union High,CA,1581
0602730,Anderson Valley Unified,CA,382
0602760,Antelope Elementary,CA,788
0602820,Antelope Valley Union High,CA,21231
0602850,Antioch Unified,CA,15253
0602970,Arcadia Unified,CA,9073
0603000,Arcata Elementary,CA,472
0603030,Northern Humboldt Union High,CA,1627
0603060,Arcohe Union Elementary,CA,560
0603090,Arena Union Elementary,CA,239
0603180,Armona Union Elementary,CA,1155
0603270,Arvin Union,CA,2801
0603300,Atascadero Unified,CA,4357
0603420,Atwater Elementary,CA,4925
0603480,Auburn Union Elementary,CA,1384
0603600,Azusa Unified,CA,6045
0603610,Baker Valley Unified,CA,125
0603630,Bakersfield City,CA,28365
0603690,Baldwin Park Unified,CA,9346
0603720,Ballard Elementary,CA,113
0603750,Ballico-Cressey Elementary,CA,336
0603780,Bangor Union Elementary,CA,88
0603840,Banning Unified,CA,4237
0604020,Barstow Unified,CA,6128
0604080,Bass Lake Joint Union Elementary,CA,794
0604110,Bassett Unified,CA,2801
0604200,Bayshore Elementary,CA,342
0604230,Bear Valley Unified,CA,2176
0604260,Beardsley Elementary,CA,1989
0604290,Beaumont Unified,CA,12448
0604350,Bella Vista Elementary,CA,344
0604380,Bellevue Union,CA,1655
0604440,Bellflower Unified,CA,9633
0604500,Belleview Elementary,CA,149
0604530,Belmont-Redwood Shores Elementary,CA,3914
0604620,Benicia Unified,CA,4346
0604650,Bennett Valley Union Elementary,CA,889
0604740,Berkeley Unified,CA,9162
0604800,Berryessa Union Elementary,CA,5911
0604830,Beverly Hills Unified,CA,3079
0604860,Big Creek Elementary,CA,21
0604890,Big Lagoon Union Elementary,CA,15
0604950,Big Pine Unified,CA,151
0604980,Big Springs Union Elementary,CA,151
0605010,Big Valley Joint Unified,CA,114
0605040,Biggs Unified,CA,534
0605190,Bitterwater-Tully Elementary,CA,35
0605220,Black Butte Union Elementary,CA,235
0605240,Black Oak Mine Unified,CA,1238
0605250,Blake Elementary,CA,23
0605280,Blochman Union Elementary,CA,210
0605400,Blue Lake Union Elementary,CA,153
0605490,Bogus Elementary,CA,20
0605520,Bolinas-Stinson Union,CA,109
0605580,Santa Maria-Bonita,CA,17408
0605610,Bonita Unified,CA,9944
0605640,Bonny Doon Union Elementary,CA,92
0605700,Borrego Springs Unified,CA,344
0605730,Bradley Union Elementary,CA,54
0605790,Brawley Elementary,CA,3883
0605820,Brawley Union High,CA,2047
0605880,Brea-Olinda Unified,CA,5753
0605910,Brentwood Union,CA,10049
0605940,Bret Harte Union High,CA,605
0606000,Bridgeville Elementary,CA,39
0606030,Briggs Elementary,CA,457
0606060,Brisbane Elementary,CA,484
0606090,Brittan Elementary,CA,539
0606100,Browns Elementary,CA,143
0606270,Buckeye Union Elementary,CA,4153
0606330,Buellton Union Elementary,CA,545
0606360,Buena Park Elementary,CA,3685
0606390,Panama-Buena Vista Union,CA,19366
0606420,Buena Vista Elementary,CA,180
0606450,Burbank Unified,CA,14168
0606480,Burlingame Elementary,CA,3380
0606510,Burnt Ranch Elementary,CA,85
0606540,Burrel Union Elementary,CA,94
0606570,Burton Elementary,CA,4805
0606580,Butte Valley Unified,CA,313
0606690,Butteville Union Elementary,CA,162
0606720,Buttonwillow Union Elementary,CA,288
0606750,Byron Union Elementary,CA,1183
0606780,Cabrillo Unified,CA,2562
0606810,Cajon Valley Union,CA,15992
0606870,Calaveras Unified,CA,2858
0606900,Calexico Unified,CA,8022
0606960,Caliente Union Elementary,CA,44
0606990,Calipatria Unified,CA,1080
0607020,Calistoga Joint Unified,CA,768
0607140,Cambrian,CA,3120
0607170,Camino Union Elementary,CA,375
0607200,Campbell Union,CA,6120
0607230,Campbell Union High,CA,8514
0607260,Camptonville Elementary,CA,48
0607350,Canyon Elementary,CA,68
0607410,Capay Joint Union Elementary,CA,211
0607440,Capistrano Unified,CA,40358
0607470,Cardiff Elementary,CA,641
0607500,Carlsbad Unified,CA,10708
0607530,Carmel Unified,CA,2157
0607560,Carpinteria Unified,CA,1924
0607680,Cascade Union Elementary,CA,1014
0607740,Castaic Union,CA,1914
0607770,Castle Rock Union Elementary,CA,42
0607800,Castro Valley Unified,CA,9570
0607840,Cayucos Elementary,CA,185
0607900,Center Joint Unified,CA,4614
0607920,Centinela Valley Union High,CA,5370
0607950,Central Elementary,CA,4320
0607970,Central Unified,CA,15962
0607980,Central Union Elementary,CA,1508
0608010,Central Union High,CA,4070
0608070,Centralia Elementary,CA,3995
0608130,Ceres Unified,CA,13692
0608160,Chaffey Joint Union High,CA,22116
0608190,Charter Oak Unified,CA,4314
0608250,Chatom Union,CA,558
0608340,Chicago Park Elementary,CA,163
0608370,Chico Unified,CA,12266
0608460,Chino Valley Unified,CA,25579
0608520,Chowchilla Elementary,CA,2143
0608550,Chowchilla Union High,CA,1093
0608580,Chualar Union,CA,234
0608610,Chula Vista Elementary,CA,22245
0608640,Cienega Union Elementary,CA,21
0608700,Cinnabar Elementary,CA,177
0608760,Claremont Unified,CA,6133
0608850,Clay Joint Elementary,CA,246
0608880,Clear Creek Elementary,CA,173
0608970,Cloverdale Unified,CA,1303
0609030,Clovis Unified,CA,43669
0609070,Coachella Valley Unified,CA,15817
0609120,Coalinga-Huron Unified,CA,4418
0609240,Coffee Creek Elementary,CA,7
0609270,Cold Spring Elementary,CA,188
0609300,Colfax Elementary,CA,345
0609330,College Elementary,CA,175
0609390,Colton Joint Unified,CA,18414
0609450,Columbia Elementary,CA,759
0609480,Columbia Union,CA,466
0609510,Columbine Elementary,CA,172
0609570,Colusa Unified,CA,1470
0609620,Compton Unified,CA,16436
0609640,Conejo Valley Unified,CA,15724
0609665,Leggett Valley Unified,CA,111
0609690,Corcoran Joint Unified,CA,3176
0609780,Corning Union Elementary,CA,1976
0609810,Corning Union High,CA,1070
0609850,Corona-Norco Unified,CA,49487
0609870,Coronado Unified,CA,2763
0609940,Cotati-Rohnert Park Unified,CA,6357
0609990,Cottonwood Union Elementary,CA,917
0610050,Covina-Valley Unified,CA,11055
0610230,Cuddeback Union Elementary,CA,157
0610260,Culver City Unified,CA,6595
0610290,Cupertino Union,CA,13533
0610320,Curtis Creek Elementary,CA,410
0610350,Cutler-Orosi Joint Unified,CA,3815
0610380,Cutten Elementary,CA,548
0610440,Cypress Elementary,CA,3272
0610620,Davis Joint Unified,CA,8246
0610680,Death Valley Unified,CA,21
0610710,Dehesa Elementary,CA,401
0610740,Del Mar Union Elementary,CA,3497
0610770,Del Norte County Unified,CA,3378
0610860,Delano Joint Union High,CA,4004
0610890,Delano Union Elementary,CA,6185
0610980,Delphic Elementary,CA,61
0611040,Denair Unified,CA,1301
0611100,Desert Center Unified,CA,29
0611110,Desert Sands Unified,CA,25615
0611130,Di Giorgio Elementary,CA,231
0611220,Miller Creek Elementary,CA,1755
0611280,Dixon Unified,CA,2989
0611430,Douglas City Elementary,CA,162
0611460,Downey Unified,CA,22462
0611490,Dry Creek Joint Elementary,CA,6801
0611520,Duarte Unified,CA,2980
0611550,Ducor Union Elementary,CA,136
0611610,Dunham Elementary,CA,175
0611670,Dunsmuir Elementary,CA,65
0611700,Dunsmuir Joint Union High,CA,61
0611730,Durham Unified,CA,1048
0611760,Earlimart Elementary,CA,1383
0611780,East Nicolaus Joint Union High,CA,308
0611820,East Side Union High,CA,20001
0611850,East Whittier City Elementary,CA,7524
0611870,Eastern Sierra Unified,CA,348
0611910,Eastside Union Elementary,CA,3032
0611940,Edison Elementary,CA,1106
0612030,El Centro Elementary,CA,5157
0612070,El Dorado Union High,CA,6439
0612090,El Monte City,CA,6927
0612120,El Monte Union High,CA,7295
0612150,El Nido Elementary,CA,156
0612180,El Rancho Unified,CA,6878
0612210,El Segundo Unified,CA,3472
0612330,Elk Grove Unified,CA,63421
0612360,Elk Hills Elementary,CA,159
0612600,Elverta Joint Elementary,CA,218
0612630,Emery Unified,CA,590
0612690,Empire Union Elementary,CA,2803
0612750,Encinitas Union Elementary,CA,4298
0612810,Enterprise Elementary,CA,3670
0612840,Escalon Unified,CA,2676
0612880,Escondido Union,CA,13922
0612910,Escondido Union High,CA,6334
0612930,Esparto Unified,CA,994
0612960,Etiwanda Elementary,CA,13676
0613080,Eureka Union,CA,3459
0613140,Evergreen Elementary,CA,8474
0613170,Evergreen Union,CA,1232
0613290,Fairfax Elementary,CA,2667
0613360,Fairfield-Suisun Unified,CA,20359
0613470,Fall River Joint Unified,CA,1156
0613500,Fallbrook Union Elementary,CA,5042
0613530,Fallbrook Union High,CA,1999
0613740,Fieldbrook Elementary,CA,90
0613800,Fillmore Unified,CA,3686
0613840,Firebaugh-Las Deltas Unified,CA,2232
0613860,Flournoy Union Elementary,CA,32
0613890,Folsom-Cordova Unified,CA,21780
0613920,Fontana Unified,CA,32794
0613980,Foresthill Union Elementary,CA,470
0614010,Forestville Union Elementary,CA,224
0614070,Fort Bragg Unified,CA,1669
0614130,Fort Ross Elementary,CA,20
0614190,Fortuna Union High,CA,1046
0614220,Fountain Valley Elementary,CA,6022
0614250,Fowler Unified,CA,2563
0614340,Franklin Elementary,CA,505
0614370,Franklin-McKinley Elementary,CA,5675
0614400,Fremont Unified,CA,33134
0614430,Fremont Union High,CA,9457
0614490,French Gulch-Whiskeytown Elementary,CA,18
0614520,Freshwater Elementary,CA,334
0614550,Fresno Unified,CA,68131
0614700,Fruitvale Elementary,CA,3069
0614730,Fullerton Elementary,CA,11262
0614760,Fullerton Joint Union High,CA,12631
0614790,Galt Joint Union Elementary,CA,3452
0614820,Galt Joint Union High,CA,1943
0614880,Garden Grove Unified,CA,37009
0614910,Garfield Elementary,CA,73
0614940,Garvey Elementary,CA,4240
0614950,Gateway Unified,CA,2144
0614970,Gazelle Union Elementary,CA,34
0615000,General Shafter Elementary,CA,169
0615090,Gerber Union Elementary,CA,400
0615150,Geyserville Unified,CA,194
0615180,Gilroy Unified,CA,10181
0615240,Glendale Unified,CA,25329
0615270,Glendora Unified,CA,6376
0615390,Gold Oak Union Elementary,CA,388
0615450,Gold Trail Union Elementary,CA,476
0615480,Golden Feather Union Elementary,CA,67
0615510,Goleta Union Elementary,CA,3395
0615600,Gorman Joint,CA,118
0615690,Grant Elementary,CA,600
0615780,Grass Valley Elementary,CA,1613
0615810,Gratton Elementary,CA,135
0615840,Gravenstein Union Elementary,CA,800
0615870,Graves Elementary,CA,32
0615990,Green Point Elementary,CA,3
0616050,Greenfield Union,CA,8860
0616080,Greenfield Union Elementary,CA,3322
0616110,Grenada Elementary,CA,210
0616230,Grossmont Union High,CA,16476
0616260,Guadalupe Union Elementary,CA,1323
0616300,Cucamonga Elementary,CA,2360
0616320,Guerneville Elementary,CA,185
0616323,Gustine Unified,CA,1627
0616325,Hacienda la Puente Unified,CA,15480
0616470,Hanford Elementary,CA,5463
0616500,Hanford Joint Union High,CA,4238
0616530,Happy Camp Union Elementary,CA,79
0616560,Happy Valley Elementary,CA,107
0616570,Happy Valley Union Elementary,CA,471
0616620,Harmony Union Elementary,CA,234
0616650,Hart-Ransom Union Elementary,CA,1225
0616680,Hawthorne,CA,6908
0616740,Hayward Unified,CA,17377
0616830,Heber Elementary,CA,1155
0616860,Helendale Elementary,CA,1085
0616920,Hemet Unified,CA,22891
0617040,Hermosa Beach City Elementary,CA,1415
0617190,Hillsborough City Elementary,CA,1241
0617220,Hilmar Unified,CA,2284
0617340,Hollister,CA,5909
0617430,Holtville Unified,CA,1574
0617490,Hope Elementary,CA,859
0617520,Hope Elementary,CA,237
0617580,Horicon Elementary,CA,69
0617620,Hornbrook Elementary,CA,33
0617640,Hot Springs Elementary,CA,10
0617760,Howell Mountain Elementary,CA,85
0617850,Hueneme Elementary,CA,6685
0617880,Hughes-Elizabeth Lakes Union Elementary,CA,195
0618030,Huntington Beach City Elementary,CA,4562
0618060,Huntington Beach Union High,CA,13982
0618120,Hydesville Elementary,CA,220
0618160,Igo Ono Platina Union Elementary,CA,36
0618210,Imperial Unified,CA,4795
0618240,Indian Diggings Elementary,CA,12
0618390,Inglewood Unified,CA,6547
0618660,Jacoby Creek Elementary,CA,455
0618690,Jamestown Elementary,CA,440
0618730,Jamul-Dulzura Union Elementary,CA,601
0618780,Janesville Union Elementary,CA,313
0618810,Jefferson Elementary,CA,4
0618840,Jefferson Elementary,CA,3127
0618870,Jefferson Elementary,CA,4952
0618930,Jefferson Union High,CA,3715
0618990,John Swett Unified,CA,1198
0619050,Johnstonville Elementary,CA,211
0619110,Julian Union High,CA,112
0619140,Julian Union Elementary,CA,300
0619170,Junction City Elementary,CA,65
0619200,Junction Elementary,CA,417
0619230,Junction Elementary,CA,34
0619260,Jurupa Unified,CA,17815
0619320,Kelseyville Unified,CA,1820
0619380,Kentfield Elementary,CA,1019
0619410,Kenwood,CA,124
0619440,Keppel Union Elementary,CA,2559
0619490,Kerman Unified,CA,5273
0619540,Kern High,CA,43237
0619590,Kernville Union Elementary,CA,764
0619620,Keyes Union,CA,1065
0619650,South Monterey County Joint Union High,CA,2666
0619680,King City Union,CA,2554
0619700,Kings Canyon Joint Unified,CA,9696
0619740,Kings River Union Elementary,CA,389
0619830,Kingsburg Joint Union High,CA,1199
0619860,Kirkwood Elementary,CA,105
0619890,Kit Carson Union Elementary,CA,405
0619920,Klamath River Union Elementary,CA,5
0619950,Klamath-Trinity Joint Unified,CA,951
0619980,Kneeland Elementary,CA,24
0620010,Knights Ferry Elementary,CA,106
0620040,Knightsen Elementary,CA,648
0620070,Konocti Unified,CA,3986
0620130,La Canada Unified,CA,3988
